condition,write_algorithm,read_algorithm,n,write_latency_ms_mean,write_latency_ms_p50,write_latency_ms_p95,write_latency_ms_p99,write_latency_ms_std,flush_latency_ms_mean,flush_latency_ms_p50,flush_latency_ms_p95,flush_latency_ms_p99,flush_latency_ms_std,total_bytes_written_mean,total_bytes_written_p50,total_bytes_written_p95,total_bytes_written_p99,total_bytes_written_std,handoff_latency_ms_mean,handoff_latency_ms_p50,handoff_latency_ms_p95,handoff_latency_ms_p99,handoff_latency_ms_std,context_payload_bytes_mean,context_payload_bytes_p50,context_payload_bytes_p95,context_payload_bytes_p99,context_payload_bytes_std,context_token_count_mean,context_token_count_p50,context_token_count_p95,context_token_count_p99,context_token_count_std,compression_ratio_mean,compression_ratio_p50,compression_ratio_p95,compression_ratio_p99,compression_ratio_std,input_token_delta_mean,input_token_delta_p50,input_token_delta_p95,input_token_delta_p99,input_token_delta_std,estimated_cost_usd_mean,estimated_cost_usd_p50,estimated_cost_usd_p95,estimated_cost_usd_p99,estimated_cost_usd_std,input_tokens_used_mean,input_tokens_used_p50,input_tokens_used_p95,input_tokens_used_p99,input_tokens_used_std,output_tokens_used_mean,output_tokens_used_p50,output_tokens_used_p95,output_tokens_used_p99,output_tokens_used_std,simulator_input_tokens_mean,simulator_input_tokens_p50,simulator_input_tokens_p95,simulator_input_tokens_p99,simulator_input_tokens_std,simulator_output_tokens_mean,simulator_output_tokens_p50,simulator_output_tokens_p95,simulator_output_tokens_p99,simulator_output_tokens_std,handoff_input_tokens_mean,handoff_input_tokens_p50,handoff_input_tokens_p95,handoff_input_tokens_p99,handoff_input_tokens_std,handoff_output_tokens_mean,handoff_output_tokens_p50,handoff_output_tokens_p95,handoff_output_tokens_p99,handoff_output_tokens_std,execution_latency_ms_mean,execution_latency_ms_p50,execution_latency_ms_p95,execution_latency_ms_p99,execution_latency_ms_std,simulated_wan_latency_ms_mean,simulated_wan_latency_ms_p50,simulated_wan_latency_ms_p95,simulated_wan_latency_ms_p99,simulated_wan_latency_ms_std,retrieval_accuracy_score_mean,retrieval_accuracy_score_p50,retrieval_accuracy_score_p95,retrieval_accuracy_score_p99,retrieval_accuracy_score_std,state_integrity_score_mean,state_integrity_score_p50,state_integrity_score_p95,state_integrity_score_p99,state_integrity_score_std
D_W2_R0,W2,R0,30,1.6644895845577896,1.6275000034511322,2.0143806310443324,2.0661803750044783,0.1975925913431806,1.0085400029007967,0.9755500359460711,1.5650050016120072,1.648442008299753,0.24437783634842183,3653.766666666667,3609.0,4767.099999999999,4962.1,546.6391060125704,4108.799130001959,4033.0219000024954,5580.932309998023,6452.6930299963,790.1568168709096,4165.7,4099.0,5338.15,5535.26,577.4734712521433,978.5,924.0,1356.1,1357.0,168.55221742830915,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024674999999999996,0.0024035000000000003,0.003152649999999999,0.0037453200000000008,0.00038642573672052435,3716.5666666666666,3666.0,4291.4,4295.71,304.4096673161934,1209.0,1152.5,1639.3499999999997,1757.7800000000002,199.63984238289376,2738.0666666666666,2745.0,2935.3,2938.71,148.97805953301386,911.2,856.0,1280.0,1280.0,165.41249448978553,978.5,924.0,1356.1,1357.0,168.55221742830915,297.8,287.5,376.4499999999999,477.7800000000001,53.4511615090511,17127.5071,16707.158000000003,20662.134249999992,22453.96366,1959.9427646786755,0.0,0.0,0.0,0.0,0.0,0.9886666666666667,1.0,1.0,1.0,0.029295430056959785,0.5333333333333333,0.625,1.0,1.0,0.45061686115319255
D_W2_R1,W2,R1,30,1.7249791669504095,1.6825500042614294,2.0651149983677892,2.2983256281804643,0.2213700999636684,1.0162866693766166,0.9722499962663278,1.287995009624865,1.9149770124931826,0.27413558672314536,3613.233333333333,3645.0,4119.849999999999,4516.84,359.7370969039597,4334.770263334697,4328.810000006342,5217.1363949921215,5440.56075600558,502.88142282663705,1877.4333333333334,1848.5,2370.5499999999997,2810.9900000000007,287.2486360087527,452.4,438.0,599.5499999999997,787.0000000000002,94.22193658237626,2.2109809532919864,2.234441082224584,2.4671163095999824,2.477098673642166,0.16986857895469326,525.2333333333333,536.0,538.0,538.71,30.649288554367597,0.0021054000000000003,0.0020534999999999998,0.002629399999999999,0.0032150500000000005,0.00033661853781394746,3198.133333333333,3209.0,3484.5499999999993,3722.4500000000003,186.74808938484188,1213.8333333333333,1193.5,1429.0999999999995,1706.4800000000002,148.1618671888583,2745.733333333333,2760.0,2898.8999999999996,2937.55,113.45922419775113,883.2333333333333,877.5,1021.5999999999997,1220.8700000000001,102.88494652874259,452.4,438.0,599.5499999999997,787.0000000000002,94.22193658237626,330.6,328.0,409.74999999999994,485.61000000000007,51.058528507325136,17098.58683333333,17244.2635,19653.964999999997,20789.12887,1698.0880913864291,0.0,0.0,0.0,0.0,0.0,0.36333333333333323,0.35,0.45,0.6630000000000003,0.09630968567883272,0.7333333333333333,1.0,1.0,1.0,0.37601713908928264
D_W2_R2,W2,R2,30,1.6312587504216935,1.668831251663505,1.9883287512129755,2.02327112074272,0.248566207171349,0.9776566682072977,0.8871000027284026,1.4471900038188321,1.5116780126118101,0.21618107957056948,3682.266666666667,3555.0,4549.4,4581.17,502.92358155975234,5455.343979999695,5316.574450000189,7508.1539399980065,9262.243016994618,1249.8558868956716,1215.6,1213.0,1317.65,1336.04,69.74553749165605,296.7,298.0,298.0,298.0,4.259499188089292,3.720852336064112,3.4987190817367884,4.64695224825599,5.274455323869766,0.5529467737972222,717.5,666.0,1055.3,1058.71,148.96436934157555,0.004910066666666667,0.005067,0.0053603,0.00549483,0.0003798836605535378,3083.866666666667,3074.0,3231.55,3232.71,108.1239206754094,1397.7333333333333,1373.5,1665.85,1758.94,156.70501658282106,2787.1666666666665,2776.0,2933.55,2934.71,108.06883094686563,943.0,892.5,1277.65,1279.71,147.01156417098622,296.7,298.0,298.0,298.0,4.259499188089292,454.73333333333335,507.5,512.0,512.0,71.64492693523775,21559.858499999995,21297.706,25914.9215,26316.907600000002,2582.9962629271167,0.0,0.0,0.0,0.0,0.0,0.8388333333333335,0.85,0.9364999999999999,0.95,0.05437038613886136,0.8,1.0,1.0,1.0,0.34399612400917157
D_W2_R3,W2,R3,30,1.6510587499700098,1.6271687472908525,2.0951499951479486,2.2698771176146693,0.262208743229471,0.9833966653483609,0.8776999893598258,1.5006600020569743,1.780922014731914,0.2509555809940459,3570.9666666666667,3611.0,4303.5999999999985,4502.72,390.03098025099945,4483.894130003561,4318.3883000019705,6559.927145001711,6930.713942013099,1195.5318120070358,2497.866666666667,2700.0,3466.5,3619.3900000000003,795.2431382218201,651.7333333333333,673.5,909.5999999999999,966.37,202.68874879698893,1.9309689580891245,1.4653036990212822,4.0454688243833274,6.524779640084688,1.2294116573068368,324.5,245.0,730.0,730.0,218.40539523250487,0.002538066666666666,0.002565,0.0033355,0.00339325,0.0005712970583583368,3410.366666666667,3494.0,3735.7499999999995,3778.26,262.3803198073785,1271.8,1203.0,1673.0999999999992,1791.71,192.8253786892863,2758.633333333333,2779.0,2927.2,2930.42,114.62649005453419,894.5333333333333,877.0,1161.0999999999992,1279.71,120.06018860925086,651.7333333333333,673.5,909.5999999999999,966.37,202.68874879698893,377.26666666666665,356.5,512.0,512.0,94.14454607440388,17586.215799999998,17567.7445,20953.9043,21680.880320000004,2095.606606323865,0.0,0.0,0.0,0.0,0.0,0.6676666666666666,0.66,0.95,0.95,0.18814326692414185,0.9583333333333334,1.0,1.0,1.0,0.1835226295462104
D_W2_R4,W2,R4,30,1.7450408345515218,1.6338937548425747,2.543544993750399,3.7287867482882584,0.5450504132969743,0.9689000066524992,0.8773500303504989,1.3877650140784676,1.5699150107684547,0.21840561704973338,3670.633333333333,3611.0,4675.5,4926.16,506.00174461710657,4691.413236665539,4259.823450003751,6863.182550009512,9237.745127018135,1329.3811972451942,3081.5333333333333,3052.0,4159.349999999999,4286.59,501.97514768052906,797.9333333333333,735.0,1168.6,1176.84,156.97684188723153,1.3368688524085772,1.3242652547585285,1.4845757846852397,1.524227293815105,0.08265705888720255,203.9,204.0,240.14999999999998,253.81,23.833240093057707,0.0027491000000000004,0.0025815,0.0037286,0.00373684,0.00046657084849641714,3538.9,3494.5,4100.15,4113.1,266.23703098304463,1298.4666666666667,1238.5,1791.1,1792.0,198.04506782267737,2740.9666666666667,2757.0,2931.55,2936.26,130.9311481487715,908.2333333333333,858.5,1279.1,1280.0,153.93303378056606,797.9333333333333,735.0,1168.6,1176.84,156.97684188723153,390.23333333333335,363.5,512.0,512.0,76.66754347324702,21721.550700000003,21316.339500000002,26470.281799999997,27216.88992,2483.9300262576257,0.0,0.0,0.0,0.0,0.0,0.8410000000000004,0.85,0.9364999999999999,0.95,0.07431240363043934,0.975,1.0,1.0,1.0,0.1346291201783626
D_W3_R0,W3,R0,30,5.671333333521034,7.07219999821973,14.884735633313538,15.33839550902485,4.8795647391504895,0.11863000496911506,0.11424999684095383,0.19974000751972198,0.2172109959064983,0.04891810583263788,6036.733333333334,5951.0,7036.449999999999,7417.12,466.6549712820193,3947.333763333154,3650.3274999995483,5209.516905008056,8708.944349003144,1249.5267871384867,4123.066666666667,4036.5,5120.999999999999,5500.700000000001,465.3986773604851,978.1,928.5,1317.1499999999999,1354.97,133.22320868877665,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002433266666666667,0.0024105000000000003,0.0028618999999999997,0.0036264200000000013,0.00035992387466734626,3728.9333333333334,3686.5,4232.9,4284.56,237.67287509422601,1201.5333333333333,1160.0,1553.3499999999997,1732.8400000000001,168.27393011264567,2750.8333333333335,2759.5,2917.25,2933.94,119.07227030486801,910.5,861.0,1244.3999999999999,1278.55,130.85532723839205,978.1,928.5,1317.1499999999999,1354.97,133.22320868877665,291.03333333333336,289.0,333.4,461.25000000000017,52.28287376272357,17021.027199999997,16453.3305,22785.345499999996,23362.85599,2605.5301774462387,0.0,0.0,0.0,0.0,0.0,0.9933333333333334,1.0,1.0,1.0,0.01699673171197597,0.525,0.5,1.0,1.0,0.4100304866714181
D_W3_R1,W3,R1,30,6.563818749903779,7.460724993507029,15.429546247469258,16.22142099276971,5.208727866920579,0.13045000281029692,0.1184499851660803,0.22265500883804626,0.3051890234928579,0.05777263798496359,6055.6,6073.5,6883.899999999999,7059.2,465.5700162166803,4402.174263332078,4339.412850007648,5343.767615001706,5587.993725004781,551.3087765458662,2017.6333333333334,1836.5,3073.6499999999996,3217.04,524.228606833147,498.93333333333334,443.0,844.2,863.75,157.60286235415342,2.129563958236832,2.196243277808999,2.513737815652967,2.661016396535865,0.31247544293029816,504.46666666666664,537.0,538.0,538.71,71.23282639033465,0.0021655999999999997,0.002142,0.0025761499999999997,0.003166810000000001,0.0003724479023971004,3251.8,3233.0,3779.0,3805.27,314.5186163011659,1241.4,1220.0,1599.6999999999998,1740.67,192.04697342056713,2752.866666666667,2785.5,2938.65,2943.55,183.07352499898928,908.0666666666667,883.0,1252.5499999999997,1280.0,155.99122482441834,498.93333333333334,443.0,844.2,863.75,157.60286235415342,333.3333333333333,333.0,400.29999999999995,480.3900000000001,52.483859952899394,16857.358633333333,16912.044,20327.858949999998,20444.85538,1853.3570461827996,0.0,0.0,0.0,0.0,0.0,0.3696666666666666,0.35,0.47749999999999987,0.5355000000000001,0.08506794669883337,0.775,1.0,1.0,1.0,0.343693177121688
D_W3_R2,W3,R2,30,5.88911208154362,3.960206246119924,14.80394187346974,15.332740001831553,5.420411061643502,0.10857666687419017,0.09045000479090959,0.19838501029880717,0.2505550225032494,0.054768883236696694,6053.4,5922.0,7122.25,7200.0,604.5312564293098,4822.142466666021,4580.31169998867,6333.022594990325,6864.845875000175,969.432755930246,1206.7,1206.5,1371.35,1386.1,102.08106255977812,293.03333333333336,298.0,298.0,298.71,10.925454478215336,3.7426018426972862,3.4733343599219793,4.986363508518161,5.4167903469079945,0.768676769917377,716.8,636.5,1050.1,1060.71,175.9669287110507,0.004845533333333334,0.0048085,0.0055205,0.00554133,0.0004611030783771551,3046.133333333333,3049.0,3237.1,3239.42,151.25359132559095,1384.8,1353.0,1768.85,1786.2,206.92774906554538,2753.1,2751.0,2939.1,2941.42,146.4090958012286,938.1666666666666,863.5,1271.0,1280.0,175.04991351675164,293.03333333333336,298.0,298.0,298.71,10.925454478215336,446.6333333333333,452.0,512.0,512.0,66.85879814122363,21291.839466666665,20599.3165,26511.59425,28843.63242,2836.525789059987,0.0,0.0,0.0,0.0,0.0,0.8450000000000002,0.85,0.9364999999999999,0.95,0.06103277807866851,0.7416666666666667,1.0,1.0,1.0,0.3621885635350122
D_W3_R3,W3,R3,30,7.394853333365366,7.764962505461881,14.5770543749677,14.86796849516395,5.265191291400765,0.12690999913805476,0.10369998926762491,0.2318750019185244,0.2722770077525638,0.0601281756699163,6053.166666666667,6032.0,6622.749999999999,7137.450000000001,419.17840937826094,4419.9944800018175,4333.692850006628,5596.593850008503,5943.213178989245,781.525418989042,2291.633333333333,2155.5,3901.45,4106.9400000000005,997.3431867828758,577.5,556.0,944.3,961.2,224.86792419847998,2.228893913692254,2.099021165879385,4.316362078499427,7.017535872080793,1.3343435685110785,375.3333333333333,462.0,729.55,730.71,234.4241644730527,0.0024435000000000004,0.0024685,0.00318515,0.00319384,0.0004676632513536494,3316.633333333333,3334.0,3697.75,3731.95,271.5892098167541,1244.8,1221.5,1523.1499999999996,1726.65,154.18136506508603,2739.133333333333,2749.0,2924.65,2931.68,97.85149746199879,871.6,847.5,1089.1999999999998,1233.5000000000002,107.61307231620762,577.5,556.0,944.3,961.2,224.86792419847998,373.2,358.0,512.0,512.0,75.9225043492815,17556.525333333335,17187.400999999998,21059.210649999997,21365.146660000002,1886.5155946796967,0.0,0.0,0.0,0.0,0.0,0.5943333333333333,0.5,0.9364999999999999,0.95,0.2147197139425152,0.9333333333333333,1.0,1.0,1.0,0.15723301886761007
D_W3_R4,W3,R4,30,5.810610000965728,6.777912503821426,14.506077498299419,15.410096502055241,4.690341139954404,0.11501666740514338,0.10984999244101346,0.1726700153085403,0.2575810026610271,0.0461986453944136,6007.9,6000.0,7024.599999999999,7101.04,421.76844753173907,4584.177810001226,4647.784850007156,6352.074449992506,6448.851916985004,927.1013267736942,2991.766666666667,2875.0,4069.1,4141.25,432.14825259651604,774.8666666666667,739.0,1137.2,1146.1,134.25665305261,1.353866900138315,1.3327770261978462,1.5058678402964958,1.5667659649429304,0.08416396241331818,221.8,217.0,284.1,291.39,36.209022816603785,0.0025902,0.0024619999999999998,0.0035509499999999993,0.0037061,0.000480808166874621,3532.3,3497.5,3976.0499999999993,4078.1,200.11565822460437,1266.6333333333334,1221.0,1646.8499999999992,1782.14,177.79866578677004,2757.4333333333334,2753.0,2924.8,2932.0,90.71188210788902,903.5666666666667,872.0,1225.3,1270.14,124.50506906235675,774.8666666666667,739.0,1137.2,1146.1,134.25665305261,363.06666666666666,351.0,512.0,512.0,81.87874503733487,21511.3754,21491.0305,24768.590799999998,26579.13764,2144.4280175617555,0.0,0.0,0.0,0.0,0.0,0.8226666666666669,0.85,0.9049999999999997,0.95,0.07094285650358946,0.9916666666666667,1.0,1.0,1.0,0.04487637339278753
D_W4_R0,W4,R0,30,1.0000737500377,1.0283874999004183,1.1934043741348432,1.2168567522166995,0.15685110628913745,0.018289998600569863,0.016000005416572094,0.02529498888179659,0.039734995516482755,0.006063020003510897,3670.3333333333335,3592.5,4460.349999999999,5109.920000000001,475.51399091462656,3985.4463766658832,3866.7857499967795,5511.20544498844,6695.344864979561,803.1922830574999,4169.7,4083.5,5029.299999999999,5651.22,488.2011300000578,980.4,935.0,1311.6999999999998,1354.0,133.78754301752713,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002495233333333333,0.0024495000000000003,0.0027474999999999995,0.003584850000000001,0.00031387265818410426,3747.233333333333,3699.5,4230.849999999999,4289.42,216.2376290616927,1216.2333333333333,1165.0,1519.0499999999997,1721.4,157.3547337140584,2766.8333333333335,2763.5,2919.15,2935.42,92.54155222865505,913.2666666666667,869.5,1239.3999999999996,1279.71,131.97927446720144,980.4,935.0,1311.6999999999998,1354.0,133.78754301752713,302.96666666666664,297.5,352.1,465.89000000000016,46.512710329782145,17087.80433333333,16507.249499999998,20560.328849999998,23074.233810000005,2251.0442255436083,0.0,0.0,0.0,0.0,0.0,0.9933333333333334,1.0,1.0,1.0,0.016996731711975965,0.775,1.0,1.0,1.0,0.3614208073700241
D_W4_R1,W4,R1,30,1.0883670815625617,1.0986124980263412,1.2573756228448474,1.3688397464648008,0.13044651379052302,0.02018999948631972,0.016550009604543447,0.03809000918408852,0.0468079949496314,0.008483645360661199,3704.4,3680.5,4536.25,4721.21,503.10069237347176,4782.962013332872,4596.461699999054,6388.527234995852,6748.463534995099,885.0300385283173,1993.0666666666666,1799.5,3060.2999999999997,3177.81,529.6801508667492,488.6,428.0,845.1,846.0,161.31534334960207,2.182973498331097,2.2607027299688323,2.522432598674239,2.648222282569418,0.29984510554376065,515.4,536.0,539.0,539.0,59.31475364527783,0.0021430999999999998,0.0021384999999999998,0.0027545499999999997,0.0032250400000000006,0.000399126325031729,3235.0333333333333,3181.5,3784.1,3786.42,273.59757349476297,1240.2666666666667,1176.5,1641.9499999999998,1752.2700000000002,206.97728270405804,2746.4333333333334,2752.0,2939.2,2941.0,135.3360467708273,909.3666666666667,860.0,1280.0,1280.0,166.55419204838074,488.6,428.0,845.1,846.0,161.31534334960207,330.9,330.0,414.24999999999994,485.61000000000007,56.827428823295065,17928.725,17573.966500000002,22397.411499999995,23692.44356,2571.6973426537584,0.0,0.0,0.0,0.0,0.0,0.39999999999999986,0.35,0.6274999999999998,0.7920000000000001,0.12824455803918802,0.7666666666666667,1.0,1.0,1.0,0.3472111109333277
D_W4_R2,W4,R2,30,1.0194287476527581,1.0132562438229797,1.2387512437271653,1.2710901281388942,0.12463881392878563,0.020713332924060524,0.016099991626106203,0.04003000067314133,0.044205004232935614,0.008620083113723405,3581.8333333333335,3492.5,4417.899999999999,4699.76,403.31948323327447,4830.2006766704535,4694.353600018076,6273.3770050035655,6570.688588994381,814.7573681051233,1219.2333333333333,1232.0,1346.45,1402.5700000000002,84.05501505297322,294.1,298.0,298.0,298.71,9.997833098560243,3.6130540976457284,3.474499526717274,4.344817493732005,4.904104201447334,0.48330470120132835,677.4,649.5,1045.85,1060.13,133.9396879196006,0.004738599999999999,0.0046605,0.00539585,0.0055387200000000004,0.00047314624941272997,3052.7,3067.0,3202.25,3230.78,84.16260056184893,1332.5333333333333,1303.0,1721.7999999999997,1784.17,178.64205054304045,2758.6,2773.5,2904.25,2932.78,81.30953203653308,900.9333333333333,875.5,1267.85,1280.0,133.54298517289814,294.1,298.0,298.0,298.71,9.997833098560243,431.6,412.0,512.0,512.0,75.79868072730554,21358.7181,21226.8235,24129.10375,24794.59082,1867.0984038788874,0.0,0.0,0.0,0.0,0.0,0.7961666666666666,0.85,0.8637499999999999,0.90695,0.1072200489129197,0.8666666666666667,1.0,1.0,1.0,0.3210226714043038
D_W4_R3,W4,R3,30,1.0827300005378977,1.0827562527992995,1.2780043713064515,1.320603368403681,0.12360497755640595,0.022569999176387984,0.0161500065587461,0.046510004904121154,0.05183100409340114,0.011530716648214229,3601.8333333333335,3464.5,4633.0,4769.57,495.25145689392536,4342.880446671431,4305.649850008194,5625.0253399892235,6359.136399008567,809.9361723309848,2255.8333333333335,2281.5,3723.95,4085.8600000000006,769.2621175877281,598.6666666666666,600.5,966.2499999999999,1089.92,198.6902670545848,2.0075634750301297,1.9053731300960763,2.779229832795541,4.707675607540315,0.8084482168224876,395.96666666666664,466.0,729.1,731.42,188.9621625852353,0.0023686666666666665,0.00234,0.003326349999999999,0.00361831,0.0005032035594292058,3339.266666666667,3320.5,3793.0,3989.21,270.1151523990381,1267.2666666666667,1202.0,1774.8,1791.0,221.91168413482774,2740.6,2733.5,2931.85,2937.13,116.45388214510783,913.2666666666667,843.0,1262.8,1279.0,159.9030817575307,598.6666666666666,600.5,966.2499999999999,1089.92,198.6902670545848,354.0,337.5,512.0,512.0,80.1694039726711,17845.5196,17249.806,22200.113849999994,23289.18361,2377.5502887873417,0.0,0.0,0.0,0.0,0.0,0.6100000000000001,0.635,0.9364999999999999,0.95,0.20492274967248839,0.85,1.0,1.0,1.0,0.3
D_W4_R4,W4,R4,30,1.0882654176384676,1.0878124958253466,1.3198906246543627,1.53633425336011,0.16397998573569553,0.022206665016710758,0.01545000122860074,0.051579998398665325,0.06091599439969287,0.01397678741586724,3533.3333333333335,3509.5,4539.549999999999,4620.27,470.57782447634406,4298.89849666215,4174.915800002054,5910.410490001957,6465.170326001535,782.6626694454799,2959.633333333333,2897.5,3974.4999999999995,4072.28,452.3161492682844,770.7,741.0,1165.3999999999999,1178.71,152.66742721790177,1.3451480424355795,1.3349477850882443,1.4638581178159753,1.4993574670568897,0.06598918541751166,211.0,206.0,264.29999999999995,293.27000000000004,34.652561232901675,0.0026141999999999997,0.0025245,0.0037254,0.00373871,0.0005171515187383031,3483.1666666666665,3469.0,4081.2,4106.43,272.23801881605164,1257.2333333333333,1201.0,1789.3,1792.0,207.55877614679548,2712.4666666666667,2738.0,2924.45,2935.84,142.83690777324404,888.5333333333333,857.5,1277.3,1280.0,152.84365286861677,770.7,741.0,1165.3999999999999,1178.71,152.66742721790177,368.7,347.5,512.0,512.0,84.42241013696146,20795.070333333333,20379.464,24409.441,28603.504000000004,2448.1691236805696,0.0,0.0,0.0,0.0,0.0,0.8110000000000002,0.85,0.8884999999999998,0.92,0.09027181176868004,1.0,1.0,1.0,1.0,0.0
