metric,baseline,comparison,n,statistic,p_value,significant_p05,effect_size,median_reduction
execution_latency_ms,D_W0_R0,D_W0_R1,30,193.0,0.7919350508600473,False,0.06092708562003738,105.42599999999948
execution_latency_ms,D_W0_R0,D_W0_R2,30,8.0,0.9999999823048711,False,-2.8535546084495684,-4937.6865
execution_latency_ms,D_W0_R0,D_W0_R3,30,183.0,0.845739615149796,False,-0.23905989700005204,-413.66049999999814
execution_latency_ms,D_W0_R0,D_W0_R4,30,13.0,0.9999999348074198,False,-3.451856959522885,-5972.967000000001
execution_latency_ms,D_W0_R0,D_W1_R0,30,225.0,0.564396102912724,False,0.5194443500668193,898.8275000000012
execution_latency_ms,D_W0_R0,D_W1_R1,30,176.0,0.8775267852470279,False,-0.399305425446366,-690.9435000000012
execution_latency_ms,D_W0_R0,D_W1_R2,30,9.0,0.9999999767169356,False,-2.275502627718187,-3937.446499999998
execution_latency_ms,D_W0_R0,D_W1_R3,30,137.0,0.9763704752549529,False,-0.9220381020851678,-1595.4609999999993
execution_latency_ms,D_W0_R0,D_W1_R4,30,1.0,0.9999999990686774,False,-3.0804072432035707,-5330.223999999998
execution_latency_ms,D_W0_R0,D_W2_R0,30,221.0,0.5960847921669483,False,0.0797046439639579,137.91799999999785
execution_latency_ms,D_W0_R0,D_W2_R1,30,207.0,0.7010961147025228,False,-0.23069575807626955,-399.1875
execution_latency_ms,D_W0_R0,D_W2_R2,30,9.0,0.9999999767169356,False,-2.573234014800412,-4452.629999999997
execution_latency_ms,D_W0_R0,D_W2_R3,30,160.0,0.932632458396256,False,-0.4176397243033425,-722.6684999999998
execution_latency_ms,D_W0_R0,D_W2_R4,30,4.0,0.9999999953433871,False,-2.584002561932061,-4471.263500000001
execution_latency_ms,D_W0_R0,D_W3_R0,30,235.0,0.4838367886841297,False,0.22639492743502104,391.7455000000009
execution_latency_ms,D_W0_R0,D_W3_R1,30,213.0,0.657476463355124,False,-0.038701696638426285,-66.96800000000076
execution_latency_ms,D_W0_R0,D_W3_R2,30,0.0,1.0,False,-2.1696254470596728,-3754.2405
execution_latency_ms,D_W0_R0,D_W3_R3,30,174.0,0.8857235889881849,False,-0.19783416410448298,-342.3249999999971
execution_latency_ms,D_W0_R0,D_W3_R4,30,2.0,0.9999999981373549,False,-2.68495881099823,-4645.9545
execution_latency_ms,D_W0_R0,D_W4_R0,30,220.0,0.6039204532280564,False,0.19523442120746148,337.82650000000285
execution_latency_ms,D_W0_R0,D_W4_R1,30,144.0,0.9666676456108689,False,-0.42123550074110905,-728.8905000000013
execution_latency_ms,D_W0_R0,D_W4_R2,30,0.0,1.0,False,-2.532270076621383,-4381.747499999998
execution_latency_ms,D_W0_R0,D_W4_R3,30,150.0,0.956030716188252,False,-0.23389884243922587,-404.72999999999956
execution_latency_ms,D_W0_R0,D_W4_R4,30,15.0,0.9999998975545168,False,-2.042569767329062,-3534.387999999999
