step_sequence_number,iteration,condition,write_algorithm,read_algorithm,session_id,write_latency_ms,flush_latency_ms,total_bytes_written,handoff_latency_ms,context_payload_bytes,context_token_count,compression_ratio,input_token_delta,estimated_cost_usd,input_tokens_used,output_tokens_used,simulator_input_tokens,simulator_output_tokens,handoff_input_tokens,handoff_output_tokens,execution_latency_ms,simulated_wan_latency_ms,wan_simulation_active,retrieval_accuracy_score,state_integrity_score,extra
104,4,C2_R1_Hydration,W0,R1,f22d50d3-5c3d-4dc5-85e8-cbb59c2d392b,0.002012500772252679,0.002012500772252679,3273,4080.053299985593,1819,452,2.0544255085211653,536,0.001972,3246,1197,2794,893,452,304,18420.411,0.0,False,0.35,0.25,{}
105,5,C2_R1_Hydration,W0,R1,34ad6af6-9fde-44aa-85e0-2354f776f057,0.0026124980649910867,0.0026124980649910867,3171,4591.919400001643,1531,386,2.387981711299804,538,0.002046,3116,1161,2730,829,386,332,14893.014,0.0,False,0.6,0.25,{}
106,6,C2_R1_Hydration,W0,R1,b2a8dd71-8611-47ff-94e5-29d7efb23fcc,0.0020124971342738718,0.0020124971342738718,3256,4051.444399985485,1629,441,2.292203806015961,537,0.002021,3220,1200,2779,884,441,316,16554.629,0.0,False,0.25,0.25,{}
107,7,C2_R1_Hydration,W0,R1,851e4dfc-62cb-47be-9081-1467d2105717,0.0029625007300637662,0.0029625007300637662,3364,4010.6024999986403,1867,494,2.0664167113015535,537,0.002049,3330,1246,2836,935,494,311,19838.665,0.0,False,0.45,1.0,{}
108,8,C2_R1_Hydration,W0,R1,d7ead1c0-6376-43d1-ba50-f58e99763493,0.003837503754766658,0.003837503754766658,3674,4096.294899994973,1921,493,2.168662155127538,537,0.002073,3328,1250,2835,934,493,316,18292.015,0.0,False,0.42,0.75,{}
109,9,C2_R1_Hydration,W0,R1,b17c646c-cc99-4ff5-90d3-7163769e4bac,0.0025124973035417497,0.0025124973035417497,3576,4309.160600008909,1853,459,2.1996762007555315,538,0.002304,3265,1270,2806,901,459,369,17157.739,0.0,False,0.55,1.0,{}
110,10,C2_R1_Hydration,W0,R1,6c79f2d2-832d-4d0d-bf8b-40287044571e,0.0025875015126075596,0.0025875015126075596,4688,5115.410400001565,3093,846,1.6870352408664726,538,0.003011,3788,1713,2942,1280,846,433,22724.57,0.0,False,0.45,1.0,{}
111,11,C2_R1_Hydration,W0,R1,97c1b682-cd98-4148-9706-610875ca0375,0.00230000659939833,0.00230000659939833,3937,4383.219900017139,1941,426,2.2601751674394643,536,0.002071,3191,1196,2765,867,426,329,20256.682,0.0,False,0.33,0.25,{}
112,12,C2_R1_Hydration,W0,R1,093df218-fd36-4557-bff0-d5e6fa054b63,0.0018624959920998663,0.0018624959920998663,3548,4477.801400003955,1774,386,2.285231116121759,538,0.002051,3117,1160,2731,827,386,333,19256.789,0.0,False,0.35,1.0,{}
113,13,C2_R1_Hydration,W0,R1,dd53dd74-cb83-495a-a3a1-67238c63ab7a,0.002749999111983925,0.002749999111983925,3773,5419.399899983546,2973,706,1.4285233770602086,279,0.002651,3496,1279,2790,890,706,389,17847.286,0.0,False,0.35,0.25,{}
114,14,C2_R1_Hydration,W0,R1,c819897b-3331-4b0a-9567-d4325421ba16,0.0019499966583680362,0.0019499966583680362,3072,4701.983100007055,1478,418,2.415426251691475,540,0.002308,3181,1236,2763,858,418,378,14512.431,0.0,False,0.35,1.0,{}
115,15,C2_R1_Hydration,W0,R1,925a3d92-27d5-4675-a36b-84af7bb7afc9,0.004212506610201672,0.004212506610201672,3608,4311.968499998329,1664,382,2.459735576923077,538,0.002087,3109,1164,2727,823,382,341,23570.77,0.0,False,0.35,1.0,{}
116,16,C2_R1_Hydration,W0,R1,30ec318d-6060-42d7-9fb6-067de902fc45,0.0030125011107884347,0.0030125011107884347,3104,3634.5150000124704,1517,353,2.3974950560316413,538,0.001893,3049,1103,2696,795,353,308,15208.418,0.0,False,0.25,1.0,{}
117,17,C2_R1_Hydration,W0,R1,ce0a42ab-c865-4466-82cf-142ecf7af003,0.0032124989957083017,0.0032124989957083017,3705,3998.5878999868874,1674,380,2.4838709677419355,537,0.001825,3103,1109,2723,820,380,289,15792.439,0.0,False,0.35,0.25,{}
118,18,C2_R1_Hydration,W0,R1,ae761a63-0c94-42fa-b51a-1ae9d51076ec,0.002850003511412069,0.002850003511412069,3771,4805.856099992525,1698,423,2.4870435806831566,535,0.001978,3181,1176,2758,865,423,311,16655.802,0.0,False,0.25,0.0,{}
119,19,C2_R1_Hydration,W0,R1,94060750-4233-4042-a465-4e578718f01a,0.0020624975149985403,0.0020624975149985403,3679,4616.813500004355,1929,465,2.1679626749611196,537,0.002265,3275,1267,2810,907,465,360,18191.603,0.0,False,0.55,1.0,{}
120,20,C2_R1_Hydration,W0,R1,554c2c05-21cc-4dd3-b239-2292d926debf,0.002524997398722917,0.002524997398722917,3452,3917.782399978023,1698,403,2.2974087161366312,536,0.001983,3149,1159,2746,843,403,316,14186.35,0.0,False,0.35,1.0,{}
121,21,C2_R1_Hydration,W0,R1,79499266-f99c-4a16-97b1-d4e1bab10f03,0.002124997990904376,0.002124997990904376,3888,3531.448299996555,1834,421,2.3675027262813524,536,0.001586,3179,1096,2758,863,421,233,15614.252,0.0,False,0.35,0.0,{}
122,22,C2_R1_Hydration,W0,R1,304d651c-0aa7-4a85-9495-9c1d44699cd1,0.00233749597100541,0.00233749597100541,4737,4371.008499991149,3228,845,1.6483890954151177,518,0.00254,3701,1601,2856,1262,845,339,17504.097,0.0,False,0.35,1.0,{}
123,23,C2_R1_Hydration,W0,R1,af499c81-32be-4ea8-8f2c-225e230d3f82,0.0021874984668102115,0.0021874984668102115,3487,4086.544199992204,1837,434,2.1486118671747416,538,0.002279,3219,1243,2785,874,434,369,21799.694,0.0,False,0.35,1.0,{}
124,24,C2_R1_Hydration,W0,R1,bc709a5f-41e5-4a07-8d44-d28ae0dd4740,0.003037501301150769,0.003037501301150769,3436,3537.527200009208,1553,340,2.5125563425627817,503,0.00154,2873,995,2533,755,340,240,19153.038,0.0,False,0.35,1.0,{}
125,25,C2_R1_Hydration,W0,R1,13ec6bdb-4de6-4af7-9eb0-f609615ed107,0.002137498086085543,0.002137498086085543,3785,4200.527500011958,1830,403,2.3191256830601095,536,0.001793,3147,1122,2744,844,403,278,18760.645,0.0,False,0.35,0.75,{}
126,26,C2_R1_Hydration,W0,R1,03b8d5dd-2c91-44a3-854f-78cbe24ebd80,0.003837507392745465,0.003837507392745465,2798,3850.2386000182014,1555,331,2.0964630225080385,378,0.001896,2647,934,2316,621,331,313,15219.609,0.0,False,0.33,0.0,{}
127,27,C2_R1_Hydration,W0,R1,0dd37fde-75bc-4bc5-b9d3-2da579a395e2,0.0031875024433247745,0.0031875024433247745,3746,4104.9727000063285,1771,412,2.388481084133258,513,0.001952,3071,1142,2659,834,412,308,15461.232,0.0,False,0.33,0.25,{}
128,28,C2_R1_Hydration,W0,R1,13d5312a-110e-4a63-bda4-65aa79f7633f,0.0021624982764478773,0.0021624982764478773,3433,3732.7523000130896,1808,470,2.1819690265486726,517,0.00189,3197,1180,2727,896,470,284,17357.125,0.0,False,0.625,1.0,{}
129,29,C2_R1_Hydration,W0,R1,bd497e66-91f4-4b9c-9881-6ee669aa7635,0.0019000035536009818,0.0019000035536009818,3884,4000.513000006322,1994,424,2.175025075225677,536,0.002164,3185,1214,2761,866,424,348,16711.912,0.0,False,0.25,0.25,{}
130,30,C2_R1_Hydration,W0,R1,f704fdf0-d68f-4b53-a7bf-76bd817d9c1d,0.002737499016802758,0.002737499016802758,3604,3927.021799987415,1723,384,2.363319791062101,539,0.001904,3115,1131,2731,827,384,304,16106.271,0.0,False,0.25,0.25,{}
131,31,C2_R1_Hydration,W0,R1,d020fc74-0205-4175-be75-fed22137d95c,0.0020625047909561545,0.0020625047909561545,3321,5121.521799999755,2806,674,1.368496079828938,281,0.002849,3432,1294,2758,859,674,435,17028.673,0.0,False,0.33,0.25,{}
132,32,C2_R1_Hydration,W0,R1,758c435c-1e3c-4230-a8d2-1961f6bc1baf,0.0018500031728763133,0.0018500031728763133,3702,9420.331100001931,1958,456,2.1292134831460676,536,0.002286,3257,1262,2801,896,456,366,21747.755,0.0,False,0.35,1.0,{}
133,33,C2_R1_Hydration,W0,R1,e3f45bb2-5f49-4188-b01a-ef616e1aa8a4,0.0019999970390927047,0.0019999970390927047,3464,4513.172699982533,1700,348,2.304705882352941,489,0.001698,2821,1021,2473,751,348,270,16973.456,0.0,False,0.15,0.0,{}
134,34,C2_R1_Hydration,W0,R1,dd7e6961-b3e5-4358-b961-88db008eb582,0.001824999344535172,0.001824999344535172,3582,4120.320100017125,1760,404,2.3022727272727272,516,0.001999,3067,1145,2663,826,404,319,17768.083,0.0,False,0.35,0.5,{}
135,35,C2_R1_Hydration,W0,R1,36d93519-290b-4180-aea6-ec84eb9b3db4,0.0024625005607958883,0.0024625005607958883,3578,4367.886599997291,1803,423,2.250138657792568,535,0.002053,3185,1189,2762,863,423,326,23218.617,0.0,False,0.45,0.25,{}
136,36,C2_R1_Hydration,W0,R1,a72633e2-9145-49a7-a7a9-7cfe0dcaf0d0,0.0019999970390927047,0.0019999970390927047,3181,4161.5076000161935,1549,410,2.353776630083925,518,0.002055,3074,1168,2664,839,410,329,14792.592,0.0,False,0.45,1.0,{}
137,37,C2_R1_Hydration,W0,R1,776afb09-45d5-4edc-bff8-afe7d16e64b4,0.0022624990378972143,0.0022624990378972143,3668,4026.179999986198,1939,444,2.1562661165549253,536,0.002029,3224,1203,2780,886,444,317,19051.972,0.0,False,0.35,0.0,{}
138,38,C2_R1_Hydration,W0,R1,d8ba42d2-feb2-4410-a298-297289ec3594,0.002037497324636206,0.002037497324636206,3248,4126.482599996962,1700,389,2.2211764705882353,474,0.001839,2853,1063,2464,773,389,290,15203.981,0.0,False,0.25,0.25,{}
139,39,C2_R1_Hydration,W0,R1,5c9784a6-11bc-470e-aa0c-91296ef7f559,0.002037500962615013,0.002037500962615013,4445,4242.23110001185,3126,846,1.6145233525271914,491,0.002601,3596,1588,2750,1237,846,351,20884.116,0.0,False,0.86,1.0,{}
140,40,C2_R1_Hydration,W0,R1,8c1d8e92-49f4-4201-bd00-7c6763aebfcc,0.0020749976101797074,0.0020749976101797074,3462,4574.393400020199,1655,424,2.3885196374622355,538,0.002364,3197,1253,2773,865,424,388,16863.749,0.0,False,0.35,0.25,{}
141,41,C2_R1_Hydration,W0,R1,e1f6e25d-4c4a-46da-affd-5eddd107ca9d,0.002049997419817373,0.002049997419817373,3704,3679.7673999972176,1987,460,2.102164066431807,489,0.00176,3075,1118,2615,858,460,260,13673.581,0.0,False,0.45,1.0,{}
142,42,C2_R1_Hydration,W0,R1,ab465b81-43a3-419f-a727-7b7d40a12f81,0.0029749971872661263,0.0029749971872661263,3686,5213.99299998302,1772,418,2.375282167042889,538,0.002123,3185,1200,2767,859,418,341,18816.345,0.0,False,0.35,1.0,{}
143,43,C2_R1_Hydration,W0,R1,9a67b809-8d34-4354-abdc-5dadf5bedd61,0.002949996996903792,0.002949996996903792,3507,3585.3318000154104,1834,476,2.168484187568157,527,0.001796,3253,1175,2777,911,476,264,15605.677,0.0,False,0.35,0.25,{}
144,44,C2_R1_Hydration,W0,R1,24c083de-d7a0-4daf-b35b-587650c4c87a,0.002112501533702016,0.002112501533702016,3996,5129.929099988658,3314,753,1.3669281834640918,280,0.002658,3591,1319,2838,938,753,381,17445.552,0.0,False,0.72,1.0,{}
145,45,C2_R1_Hydration,W0,R1,04a2f7ac-9458-44dd-bf9f-fca7c532913d,0.002524997398722917,0.002524997398722917,3032,3634.495500009507,1361,360,2.594415870683321,539,0.00292,3071,1314,2711,802,360,512,19005.159,0.0,False,0.45,1.0,{}
146,46,C2_R1_Hydration,W0,R1,c6a29afd-1e82-44ba-853f-a6b2affd2e9a,0.002212498657172546,0.002212498657172546,3504,4777.927399991313,1845,458,2.178319783197832,535,0.002208,3254,1248,2796,898,458,350,17840.735,0.0,False,0.35,0.75,{}
147,47,C2_R1_Hydration,W0,R1,a117e995-9836-455a-b744-87c9fafcc8e2,0.00343750070896931,0.00343750070896931,3681,3917.6618000201415,1960,574,2.1387755102040815,536,0.002339,3495,1367,2921,1014,574,353,18172.482,0.0,False,0.42,1.0,{}
148,48,C2_R1_Hydration,W0,R1,830164d0-6c5b-4cfa-be01-23e924648e20,0.0018499958969186991,0.0018499958969186991,3160,3703.2982999808155,1660,397,2.2,509,0.001857,3017,1106,2620,814,397,292,14464.325,0.0,False,0.45,1.0,{}
149,49,C2_R1_Hydration,W0,R1,b9fe085e-7c3f-4513-a947-2e5974aaa545,0.003337499947519973,0.003337499947519973,4323,4122.10259999847,2757,773,1.7573449401523396,537,0.002263,3700,1511,2927,1213,773,298,21348.44,0.0,False,0.35,0.25,{}
150,50,C2_R1_Hydration,W0,R1,35aa235d-3f80-4949-bdfd-ea6d11f7f585,0.002012504410231486,0.002012504410231486,4135,3812.6312000094913,2052,435,2.2383040935672516,534,0.00189,3201,1167,2766,876,435,291,15618.269,0.0,False,0.35,1.0,{}
151,51,C2_R1_Hydration,W0,R1,ce75f18b-52dc-4cda-ae01-e76ca5ef6128,0.0025124973035417497,0.0025124973035417497,3957,3800.336399988737,1905,421,2.316010498687664,525,0.001971,3141,1164,2720,854,421,310,16298.8,0.0,False,0.15,0.25,{}
152,52,C2_R1_Hydration,W0,R1,6ad13ba0-e16b-40c2-92b1-cabda099c4d2,0.002124994352925569,0.002124994352925569,3450,4154.719899990596,1874,442,2.0907150480256136,522,0.001882,3152,1163,2710,875,442,288,15533.716,0.0,False,0.42,0.0,{}
153,53,C2_R1_Hydration,W0,R1,9ea38928-5c84-4cdf-b817-0fa1a40b1c82,0.0020624975149985403,0.0020624975149985403,3844,4001.791000016965,2103,464,2.0760817879220164,498,0.002019,3103,1186,2639,875,464,311,14618.349,0.0,False,0.42,0.75,{}
154,54,C2_R1_Hydration,W0,R1,fe34c649-ab81-4891-991f-b2dbef7d78c3,0.002812503225868568,0.002812503225868568,3379,4207.742900005542,1501,376,2.573617588274484,537,0.001921,3097,1126,2721,817,376,309,22794.355,0.0,False,0.35,0.25,{}
155,55,C2_R1_Hydration,W0,R1,777d5f4d-aa4a-4132-ad99-0647cd62853a,0.002637505531311035,0.002637505531311035,3379,3916.0068000201136,1621,416,2.404688463911166,533,0.002086,3149,1195,2733,861,416,334,15166.414,0.0,False,0.33,1.0,{}
156,56,C2_R1_Hydration,W0,R1,b825b35c-bdb6-4037-ace6-e54861023060,0.0018124992493540049,0.0018124992493540049,4230,5190.080999978818,2618,724,1.8384262796027502,536,0.002554,3651,1528,2927,1162,724,366,18998.13,0.0,False,0.45,1.0,{}
157,57,C2_R1_Hydration,W0,R1,386f6aff-df32-494c-acab-99330f54575e,0.002025004505412653,0.002025004505412653,5008,4874.845299986191,3221,759,1.7389009624340268,536,0.002774,3688,1601,2929,1198,759,403,21073.906,0.0,False,0.35,1.0,{}
158,58,C2_R1_Hydration,W0,R1,c6f17ea8-55d8-43ac-aa20-0ec158648015,0.0029875045584049076,0.0029875045584049076,3749,4345.86090000812,1864,421,2.2644849785407724,535,0.002196,3180,1216,2759,861,421,355,16322.294,0.0,False,0.35,1.0,{}
159,59,C2_R1_Hydration,W0,R1,0cc87843-a986-4281-9d8b-88e9cb16fcde,0.0029749971872661263,0.0029749971872661263,3728,4888.049400004093,1859,402,2.298009682625067,538,0.002207,3151,1204,2749,843,402,361,20435.798,0.0,False,0.25,0.25,{}
160,60,C2_R1_Hydration,W0,R1,01d0e8df-0692-4e81-a5d4-db0d261578ba,0.0031000017770566046,0.0031000017770566046,3373,4073.3212000050116,1661,390,2.3154726068633353,538,0.00189,3121,1134,2731,834,390,300,15726.71,0.0,False,0.35,1.0,{}
161,61,C2_R1_Hydration,W0,R1,53a94e59-2b22-4ffe-b331-e6c5af6a1345,0.0035625089367385954,0.0035625089367385954,3458,3876.0795000125654,1523,333,2.5732107682206173,522,0.001813,2987,1055,2654,759,333,296,16445.766,0.0,False,0.25,0.25,{}
162,62,C2_R1_Hydration,W0,R1,65a11854-f55c-452e-88cb-1f9f7ea61738,0.0029999973776284605,0.0029999973776284605,3575,4428.76619999879,1880,580,2.199468085106383,529,0.002235,3475,1348,2895,1017,580,331,21299.048,0.0,False,0.45,0.5,{}
163,63,C2_R1_Hydration,W0,R1,9591aee7-9953-4fec-8f7b-dc88982d197f,0.0032999996619764715,0.0032999996619764715,3343,4001.8192999996245,1661,378,2.2931968693558096,480,0.002048,2873,1100,2495,766,378,334,16005.724,0.0,False,0.35,0.0,{}
164,64,C2_R1_Hydration,W0,R1,1bafb643-fc63-4e04-92f8-80b8c266bdf1,0.0020875013433396816,0.0020875013433396816,3575,3964.734499983024,1791,415,2.247347850362926,536,0.00207,3167,1188,2752,857,415,331,15937.846,0.0,False,0.35,1.0,{}
165,65,C2_R1_Hydration,W0,R1,8e522030-0edf-4331-81a6-ac7861af5c92,0.0019874969439115375,0.0019874969439115375,3527,4652.782399993157,1939,479,2.0850954100051573,536,0.002214,3295,1268,2816,921,479,347,17996.139,0.0,False,0.35,0.0,{}
166,66,C2_R1_Hydration,W0,R1,9780b3a7-7fc8-48ec-88bd-7bbce590e50b,0.0020624975149985403,0.0020624975149985403,3252,4365.907800005516,1534,389,2.4485006518904826,511,0.001904,3015,1108,2626,805,389,303,21157.542,0.0,False,0.35,0.75,{}
167,67,C2_R1_Hydration,W0,R1,dd4c0f02-f1cb-4c20-a741-67de93a02fe3,0.002037497324636206,0.002037497324636206,3429,3947.9468000063207,1635,382,2.376146788990826,521,0.001972,3045,1129,2663,811,382,318,15908.626,0.0,False,0.35,0.0,{}
168,68,C2_R1_Hydration,W0,R1,e65a7ed9-3d86-4865-9f5a-2ed873334574,0.002249998942716047,0.002249998942716047,3537,6640.208099997835,1925,490,2.082597402597403,536,0.001995,3302,1235,2812,934,490,301,19006.373,0.0,False,0.375,1.0,{}
169,69,C2_R1_Hydration,W0,R1,3d6ad3b1-aaa4-4e15-ad4b-8adfdc5bb5f4,0.0026000016077887267,0.0026000016077887267,3179,3550.1791999849956,1443,375,2.5356895356895355,538,0.001845,3089,1112,2714,818,375,294,14599.576,0.0,False,0.45,1.0,{}
170,70,C2_R1_Hydration,W0,R1,1c05e823-122e-4764-9b0e-de1bcdc31cd5,0.0045249944378156215,0.0045249944378156215,3674,4759.7905000147875,1952,517,2.1460040983606556,506,0.002242,3237,1279,2720,934,517,345,16072.675,0.0,False,0.45,1.0,{}
171,71,C2_R1_Hydration,W0,R1,e4b5c5f5-0fe1-47a8-ae3a-46ecef958db7,0.0019375002011656761,0.0019375002011656761,3314,3923.350400000345,1608,411,2.3893034825870645,537,0.002021,3163,1175,2752,853,411,322,16201.687,0.0,False,0.35,0.0,{}
172,72,C2_R1_Hydration,W0,R1,cf1b6c02-29cb-4253-9fa6-312afef22c3f,0.0021749983716290444,0.0021749983716290444,3573,5105.642799986526,1658,381,2.430639324487334,536,0.001986,3099,1144,2718,823,381,321,16441.91,0.0,False,0.35,1.0,{}
173,73,C2_R1_Hydration,W0,R1,15ab6eed-333d-41c7-ab03-f4678213751d,0.009987496014218777,0.009987496014218777,2938,3554.179099999601,1310,330,2.6122137404580155,504,0.00185,2935,1045,2605,741,330,304,14557.034,0.0,False,0.25,0.75,{}
174,74,C2_R1_Hydration,W0,R1,d934848d-ea28-4dd3-b4c4-697a2255cab3,0.002112505171680823,0.002112505171680823,3475,4502.840700006345,1894,440,2.096092925026399,538,0.002325,3231,1257,2791,880,440,377,16627.528,0.0,False,0.65,1.0,{}
175,75,C2_R1_Hydration,W0,R1,498e47aa-5cd5-47d6-85d5-4148fc1e7fcc,0.0024875007511582226,0.0024875007511582226,3523,3568.994400004158,1914,495,2.0851619644723094,519,0.00181,3248,1189,2753,926,495,263,17255.432,0.0,False,0.35,1.0,{}
176,76,C2_R1_Hydration,W0,R1,8e67d24d-1720-406b-a7a1-a9600b31993b,0.0019125000108033419,0.0019125000108033419,3248,3678.3069999946747,1369,328,2.72899926953981,505,0.001558,2925,988,2597,742,328,246,14647.627,0.0,False,0.29,0.5,{}
177,77,C2_R1_Hydration,W0,R1,9e0edfda-d1bc-47a8-b2d6-bb586a03d39d,0.0021749983716290444,0.0021749983716290444,3369,4091.3708000152837,1720,383,2.252906976744186,538,0.002003,3109,1149,2726,825,383,324,15322.991,0.0,False,0.25,0.5,{}
178,78,C2_R1_Hydration,W0,R1,8e7b4b84-d7c7-45f2-91ea-97f3a343e88a,0.002124994352925569,0.002124994352925569,3899,4268.5041000077035,2013,486,2.170392449080974,536,0.002326,3307,1294,2821,926,486,368,19462.516,0.0,False,0.5,1.0,{}
179,79,C2_R1_Hydration,W0,R1,52712d30-513d-47d6-bedf-f07fda6baa53,0.0020000006770715117,0.0020000006770715117,3957,3997.782799997367,3090,658,1.4284789644012945,281,0.002108,3403,1134,2745,844,658,290,15678.795,0.0,False,0.35,0.25,{}
180,80,C2_R1_Hydration,W0,R1,2546a945-e06d-4495-8ac7-a5d7ef9ab023,0.0018624959920998663,0.0018624959920998663,3356,4318.473399995128,1776,415,2.175675675675676,532,0.00185,3154,1139,2739,852,415,287,17503.411,0.0,False,0.35,0.75,{}
181,81,C2_R1_Hydration,W0,R1,49fceb5d-2215-47e3-8817-54e1c16d5d7e,0.0020624975149985403,0.0020624975149985403,3546,4121.5700000175275,1752,433,2.2916666666666665,536,0.001993,3199,1188,2766,876,433,312,16453.254,0.0,False,0.55,0.25,{}
182,82,C2_R1_Hydration,W0,R1,49366fb2-82fd-4e6a-9a0b-8295d693c060,0.00221250593313016,0.00221250593313016,3309,3912.0338000066113,1922,549,2.0567117585848074,536,0.001989,3431,1280,2882,992,549,288,14832.285,0.0,False,0.45,0.5,{}
183,83,C2_R1_Hydration,W0,R1,4234d62b-7f55-4109-a50d-c775243e2a79,0.002837503416230902,0.002837503416230902,4469,4606.525999988662,2561,619,1.9449433814916048,536,0.002524,3554,1436,2935,1055,619,381,18309.258,0.0,False,0.62,1.0,{}
184,84,C2_R1_Hydration,W0,R1,96d589af-0653-42fa-b11e-34b1446f35fe,0.0027750029403250664,0.0027750029403250664,3853,4951.356800011126,1990,465,2.1668341708542713,534,0.002375,3263,1288,2798,906,465,382,24032.855,0.0,False,0.35,1.0,{}
185,85,C2_R1_Hydration,W0,R1,e6950bf1-b8c7-4b40-b95b-12544c525b70,0.004175002686679363,0.004175002686679363,3534,4513.384199992288,1727,494,2.309785755645628,538,0.002299,3341,1295,2847,934,494,361,16548.941,0.0,False,0.35,1.0,{}
186,86,C2_R1_Hydration,W0,R1,f8c46d45-7868-479e-b9f1-90dcbecfc7c0,0.003025001205969602,0.003025001205969602,3721,6996.546400012448,1938,379,2.1594427244582044,536,0.001759,3096,1097,2717,821,379,276,19905.982,0.0,False,0.35,0.0,{}
187,87,C2_R1_Hydration,W0,R1,7491adae-6ae8-4973-a732-908e5837a570,0.0030750015866942704,0.0030750015866942704,3212,3997.214200004237,2575,680,1.4198058252427184,255,0.00217,3348,1140,2668,842,680,298,14778.655,0.0,False,0.45,0.5,{}
188,88,C2_R1_Hydration,W0,R1,46ada632-aa82-4f22-a373-0761b9919117,0.0019500002963468432,0.0019500002963468432,3021,7881.166500010295,1453,332,2.3854094975911906,445,0.001722,2765,963,2433,685,332,278,18225.985,0.0,False,0.25,1.0,{}
189,89,C2_R1_Hydration,W0,R1,ae492632-1ecf-4151-8158-7824e55695f0,0.0029125003493390977,0.0029125003493390977,3825,5280.098599992925,1829,407,2.3395297977036633,525,0.002112,3113,1182,2706,841,407,341,19583.114,0.0,False,0.31,0.25,{}
190,90,C2_R1_Hydration,W0,R1,15e442af-7081-44c5-b8fe-2b552a19c016,0.003574994480004534,0.003574994480004534,3334,3310.6976999843027,1684,439,2.260688836104513,513,0.001689,3119,1112,2680,862,439,250,15575.355,0.0,False,0.33,0.5,{}
191,91,C2_R1_Hydration,W0,R1,8bd9cb9e-11d7-45ef-a686-ac06c3e2df62,0.0022750027710571885,0.0022750027710571885,3467,4918.610299995635,1713,446,2.302393461762989,538,0.002231,3241,1244,2795,887,446,357,17016.568,0.0,False,0.35,0.75,{}
192,92,C2_R1_Hydration,W0,R1,ee894a6d-7f20-493f-a12a-6724477c4450,0.003025008481927216,0.003025008481927216,3537,4030.2737000165507,1709,428,2.3540081919251024,526,0.001793,3141,1138,2713,865,428,273,16688.126,0.0,False,0.35,0.25,{}
193,93,C2_R1_Hydration,W0,R1,7dad059e-1ee6-4927-a378-be206b81a00b,0.0031750023481436074,0.0031750023481436074,4654,4463.795399991795,2958,845,1.7684246112237998,536,0.00281,3779,1672,2934,1279,845,393,21751.125,0.0,False,0.45,1.0,{}
194,94,C2_R1_Hydration,W0,R1,7255aeb6-41b8-4303-bbce-c3d5aaa023ee,0.003349996404722333,0.003349996404722333,4667,3925.0344000174664,3183,838,1.64373232799246,507,0.002558,3645,1597,2807,1253,838,344,16184.079,0.0,False,0.6,1.0,{}
195,95,C2_R1_Hydration,W0,R1,301c66b2-fea5-4a83-9c81-c011478075d2,0.002037497324636206,0.002037497324636206,3768,4473.965599987423,3159,690,1.3504273504273505,247,0.002305,3335,1169,2645,846,690,323,19371.081,0.0,False,0.6,0.75,{}
196,96,C2_R1_Hydration,W0,R1,46ccc2c0-e35a-46c9-b6ba-5387756fc0fc,0.003625002136686817,0.003625002136686817,3623,3936.951499985298,2079,457,2.0004810004810003,537,0.002097,3250,1228,2793,900,457,328,18250.587,0.0,False,0.25,1.0,{}
197,97,C2_R1_Hydration,W0,R1,e24c18f8-7321-4fed-8e21-bb04a1a05499,0.002049997419817373,0.002049997419817373,3462,3864.9322999990545,1628,405,2.4127764127764126,481,0.00186,2915,1089,2510,798,405,291,16110.402,0.0,False,0.35,0.25,{}
198,98,C2_R1_Hydration,W0,R1,3666ee89-8f99-49f8-8e67-24188b141318,0.017887497961055487,0.017887497961055487,3641,4074.8480000183918,1984,428,2.103326612903226,536,0.001988,3193,1182,2765,870,428,312,15446.525,0.0,False,0.35,1.0,{}
199,99,C2_R1_Hydration,W0,R1,e57b0ea4-1b58-4304-8f67-897db61fc642,0.0021000014385208488,0.0021000014385208488,2655,3393.2488999853376,1521,394,2.0729783037475347,430,0.001664,2703,983,2309,729,394,254,13722.943,0.0,False,0.55,1.0,{}
200,0,C2_R2_Summary,W0,R2,6821b4e1-65b5-4d47-8ed1-a6b8fde01ed2,0.0018750033632386476,0.0018750033632386476,3329,4489.71269998583,1153,298,3.629343629343629,738,0.004535,3165,1338,2867,964,298,374,20922.781,0.0,False,0.85,1.0,{}
201,1,C2_R2_Summary,W0,R2,986cb5e4-de6a-466e-b86e-6d2394e6a91b,0.0020999978005420417,0.0020999978005420417,3566,3387.8527999913786,1357,297,3.231503579952267,682,0.004162,3105,1221,2808,909,297,312,17239.743,0.0,False,0.85,0.0,{}
202,2,C2_R2_Summary,W0,R2,6b4bac94-7745-4ab8-85fe-4d157ab20c71,0.0022749954950995743,0.0022749954950995743,3624,5276.554800017038,1231,298,3.713903743315508,677,0.004874,3103,1359,2805,905,298,454,21113.655,0.0,False,0.75,1.0,{}
203,3,C2_R2_Summary,W0,R2,ea189118-3ad7-46eb-a09d-da5506bb085b,0.0035249940992798656,0.0035249940992798656,3815,6715.769699978409,1161,298,4.004716981132075,629,0.004291,3046,1204,2748,857,298,347,21016.832,0.0,False,0.72,1.0,{}
204,4,C2_R2_Summary,W0,R2,48a73890-708e-46ea-a422-2acc98d2c3f6,0.0019624967535492033,0.0019624967535492033,3931,6179.564800026128,1191,297,4.042711234911792,748,0.005228,3181,1482,2884,971,297,511,22693.227,0.0,False,0.85,1.0,{}
