condition,write_algorithm,read_algorithm,n,write_latency_ms_mean,write_latency_ms_p50,write_latency_ms_p95,write_latency_ms_p99,write_latency_ms_std,flush_latency_ms_mean,flush_latency_ms_p50,flush_latency_ms_p95,flush_latency_ms_p99,flush_latency_ms_std,total_bytes_written_mean,total_bytes_written_p50,total_bytes_written_p95,total_bytes_written_p99,total_bytes_written_std,handoff_latency_ms_mean,handoff_latency_ms_p50,handoff_latency_ms_p95,handoff_latency_ms_p99,handoff_latency_ms_std,context_payload_bytes_mean,context_payload_bytes_p50,context_payload_bytes_p95,context_payload_bytes_p99,context_payload_bytes_std,context_token_count_mean,context_token_count_p50,context_token_count_p95,context_token_count_p99,context_token_count_std,compression_ratio_mean,compression_ratio_p50,compression_ratio_p95,compression_ratio_p99,compression_ratio_std,input_token_delta_mean,input_token_delta_p50,input_token_delta_p95,input_token_delta_p99,input_token_delta_std,estimated_cost_usd_mean,estimated_cost_usd_p50,estimated_cost_usd_p95,estimated_cost_usd_p99,estimated_cost_usd_std,input_tokens_used_mean,input_tokens_used_p50,input_tokens_used_p95,input_tokens_used_p99,input_tokens_used_std,output_tokens_used_mean,output_tokens_used_p50,output_tokens_used_p95,output_tokens_used_p99,output_tokens_used_std,simulator_input_tokens_mean,simulator_input_tokens_p50,simulator_input_tokens_p95,simulator_input_tokens_p99,simulator_input_tokens_std,simulator_output_tokens_mean,simulator_output_tokens_p50,simulator_output_tokens_p95,simulator_output_tokens_p99,simulator_output_tokens_std,handoff_input_tokens_mean,handoff_input_tokens_p50,handoff_input_tokens_p95,handoff_input_tokens_p99,handoff_input_tokens_std,handoff_output_tokens_mean,handoff_output_tokens_p50,handoff_output_tokens_p95,handoff_output_tokens_p99,handoff_output_tokens_std,execution_latency_ms_mean,execution_latency_ms_p50,execution_latency_ms_p95,execution_latency_ms_p99,execution_latency_ms_std,simulated_wan_latency_ms_mean,simulated_wan_latency_ms_p50,simulated_wan_latency_ms_p95,simulated_wan_latency_ms_p99,simulated_wan_latency_ms_std,retrieval_accuracy_score_mean,retrieval_accuracy_score_p50,retrieval_accuracy_score_p95,retrieval_accuracy_score_p99,retrieval_accuracy_score_std,state_integrity_score_mean,state_integrity_score_p50,state_integrity_score_p95,state_integrity_score_p99,state_integrity_score_std
D_W2_R0,W2,R0,100,1.7512313753832132,1.7540562439535279,2.1900318843108835,2.629190998777632,0.2882646899426595,1.0981049976544455,0.9120500180870295,1.5171050210483372,5.004031059215791,0.8097131171468552,3594.05,3482.5,4559.199999999999,5325.79,465.5563419179251,3930.9238089993596,3696.7169499839656,5551.096504973247,8459.766589963705,1098.8320470518363,4083.96,3962.0,5167.2,5878.4400000000005,483.27708242787594,958.24,933.5,1354.05,1357.01,139.29221945248773,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00242014,0.0023745,0.0029744499999999996,0.003912059999999999,0.0003369851634716282,3701.77,3689.0,4286.15,4296.04,246.56909193976443,1183.06,1150.0,1591.1499999999999,1791.01,169.69648316921595,2743.53,2757.5,2935.0,2942.03,118.3377754565295,890.68,863.5,1279.05,1280.0,136.3713958277175,958.24,933.5,1354.05,1357.01,139.29221945248773,292.38,288.0,342.3499999999999,511.01,46.00386505501467,16832.1663,16392.3145,21896.5413,23968.26307000001,2573.031252321998,0.0,0.0,0.0,0.0,0.0,0.9807499999999999,1.0,1.0,1.0,0.05418198501347104,0.595,0.75,1.0,1.0,0.4165033013074446
D_W2_R1,W2,R1,100,1.75073250051355,1.7452374995627906,2.235010622825939,2.3481821313180267,0.27266024211919043,0.991987002780661,0.9113999840337783,1.5177900291746482,1.6336370352655651,0.2343770457306161,3528.06,3495.5,4275.9,4841.1,415.4395460232451,4652.773482000921,4197.221200010972,5996.448180038715,14014.933597992745,3194.010661445439,1831.79,1726.5,3030.0499999999997,3181.3600000000006,419.2492646385918,451.97,414.5,780.3,846.0,118.70041743818764,2.2456833936241893,2.282826394622007,2.5987697871739206,2.716046664069514,0.24642595899041642,524.13,536.0,539.0,540.0,36.89299527010514,0.00206047,0.0020099999999999996,0.00262905,0.003406,0.00032202942272407345,3194.81,3166.0,3704.45,3774.11,206.10311472658532,1203.2,1174.5,1598.5,1722.6900000000003,154.6197917473698,2742.84,2751.5,2928.3,2942.0,108.83820285175605,881.5,855.5,1208.55,1279.0,121.95232675107106,451.97,414.5,780.3,846.0,118.70041743818764,321.7,318.0,384.29999999999995,512.0,46.48171683576243,17865.071279999996,17138.228499999997,22024.5517,28697.51099000008,3844.1573636426015,0.0,0.0,0.0,0.0,0.0,0.3829000000000001,0.35,0.6214999999999999,0.752000000000001,0.1270436539147076,0.675,1.0,1.0,1.0,0.39921798556678273
D_W2_R2,W2,R2,100,1.8950708759075496,1.8822624915628694,2.367872485046973,3.2746422570198774,0.3816050473297899,1.2933419970795512,1.2137000157963485,1.890955000999383,2.2674979403382194,0.3547349691151689,3639.13,3567.0,4608.95,5066.880000000001,546.8876421167331,5081.578448003274,5005.59990000329,6595.797985026728,8661.651816024683,1089.7172556868047,1224.23,1229.5,1358.1999999999998,1413.18,90.53517051400522,292.57,298.0,298.0,299.0,12.67300674662489,3.6541534832906293,3.5680722302881396,4.738601905273044,5.056202881642655,0.5684367251335739,692.75,652.5,1058.05,1060.01,165.83620684277605,0.00476884,0.004781,0.005527850000000001,0.00554701,0.00047741955804093326,3042.35,3064.0,3229.05,3240.05,161.94291432477064,1351.13,1325.0,1789.1,1792.0,199.67406716947497,2749.78,2767.5,2930.1,2942.04,155.2308976975911,914.38,873.5,1280.0,1280.0,168.10328848657306,292.57,298.0,298.0,299.0,12.67300674662489,436.75,438.0,512.0,512.0,73.69659083024126,21871.855079999998,21285.941,26979.37425,32142.0239,2951.877983485556,0.0,0.0,0.0,0.0,0.0,0.8088999999999997,0.85,0.95,0.95,0.1136740515685088,0.82,1.0,1.0,1.0,0.33181320046074114
D_W2_R3,W2,R3,100,1.7826517511275597,1.7881125095300376,2.254507493125857,2.3720766305632437,0.28108901224356214,1.1566700029652566,0.9963500197045505,1.7230450612260026,2.04196706297809,0.5033372338732454,3587.99,3578.5,4560.15,4766.600000000002,418.88223870200085,4553.033534006099,4277.211850043386,6477.84612000978,7918.136363044615,1037.0637941406926,2381.92,2404.5,3877.1499999999996,4092.0600000000018,906.8019483878494,616.52,622.0,939.5999999999999,1122.9300000000005,222.11733295715578,2.095764746487829,1.620354643765903,5.138966917912496,8.920587308730873,1.3969501168771692,348.66,293.5,730.0,732.0,223.40506798190592,0.0025081200000000004,0.0024805,0.0032061499999999996,0.0036770500000000003,0.00044473383680579105,3350.81,3369.5,3717.8,4060.7500000000005,280.4150743094957,1262.22,1209.5,1781.5,1792.0,176.4990980146924,2734.29,2741.5,2920.25,2938.0,121.89596342783464,883.9,854.5,1269.5,1280.0,125.27238322950512,616.52,622.0,939.5999999999999,1122.9300000000005,222.11733295715578,378.32,359.5,512.0,512.0,72.87535660290109,18278.73241,18025.648,23299.936349999996,26666.607150000018,2660.950811479427,0.0,0.0,0.0,0.0,0.0,0.6631999999999999,0.65,0.95,0.95,0.213544515265553,0.9175,1.0,1.0,1.0,0.20017180121085987
D_W2_R4,W2,R4,100,1.6866580008354504,1.6589062543062028,2.1685600011551283,2.446703621171765,0.28570528945016754,0.9619759989436716,0.8681000035721809,1.5260250016581265,1.69430200068746,0.2588326320507796,3581.8,3495.0,4665.349999999999,5288.92,499.85413872448834,4573.374494001619,4454.954049986554,6098.712540033739,7825.4807230067745,983.4211163081425,2975.48,2902.5,4245.5,4557.820000000001,494.94756247505654,760.7,738.5,1125.1499999999999,1175.01,136.97076330370655,1.35484395558464,1.3563767949548726,1.481334930472871,1.54367183249329,0.08482378714538216,212.13,205.0,275.0,285.07000000000005,24.805505437301612,0.0026467999999999995,0.0025745,0.0036252999999999997,0.00373501,0.00046410229475838614,3488.73,3468.0,4057.25,4106.02,251.24724296994782,1256.84,1218.0,1683.5999999999997,1792.0,179.86170909896302,2728.03,2745.0,2932.0,2934.08,129.7579635321085,879.62,853.5,1251.3999999999999,1280.0,133.87373005933614,760.7,738.5,1125.1499999999999,1175.01,136.97076330370655,377.22,369.0,512.0,512.0,77.61192949540683,21598.51561,21091.201999999997,25607.418449999997,29614.05666000001,2475.9611565030896,0.0,0.0,0.0,0.0,0.0,0.8227999999999999,0.85,0.95,0.95,0.07549940397115727,0.9675,1.0,1.0,1.0,0.14855554516745578
D_W3_R0,W3,R0,100,6.066659749485552,6.951899998966837,14.515526238756138,15.77080426483008,5.210142452504122,0.12173999741207808,0.10805000783875585,0.2160050615202635,0.324855950311759,0.06982377839480532,6049.09,5951.0,7116.45,7319.7400000000025,539.019444825509,3685.844041996752,3618.870500009507,4925.591069945949,5434.743371002265,618.145889399672,4135.88,4037.5,5198.55,5401.7800000000025,537.5330739591751,981.29,938.0,1351.1,1355.02,159.23632091956907,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024643399999999998,0.0024425000000000002,0.003343299999999999,0.00391502,0.0004092692077349578,3727.04,3701.5,4278.1,4291.04,275.84219836710986,1210.24,1157.5,1677.6,1792.0,198.09700250129987,2745.75,2760.5,2930.15,2936.02,133.34664412725203,913.63,870.5,1279.05,1280.0,156.88630628579412,981.29,938.0,1351.1,1355.02,159.23632091956907,296.61,293.5,397.6999999999998,512.0,58.33487721766456,15955.177480000002,15451.0065,19841.7385,22742.900660000007,2198.529041309582,0.0,0.0,0.0,0.0,0.0,0.9852,1.0,1.0,1.0,0.05286738124779778,0.6575,1.0,1.0,1.0,0.41781425298809516
D_W3_R1,W3,R1,100,5.8176762492075795,6.7658687476068735,14.44641939124267,15.538377876218874,5.123777586235562,0.16169199894648045,0.10270002530887723,0.2332649659365415,0.3411409712862424,0.41134742136135555,5998.67,5950.0,7131.2,7220.47,419.00114689580505,4199.397367998608,4037.4667500145733,5267.3087300150655,6742.772772969918,735.6695389329939,1870.68,1791.5,3009.45,3186.3800000000033,424.09640130517494,458.58,426.5,845.05,849.5700000000013,127.39726684666356,2.232509637506136,2.2582859314188335,2.573718826070072,2.5953627996840436,0.23829916561949474,519.07,536.0,538.05,540.0,41.77948180626466,0.0020762800000000002,0.00199,0.0029468,0.00340502,0.00038093613847992947,3193.63,3167.0,3775.25,3789.5900000000015,222.8267782381642,1206.79,1182.0,1617.3999999999999,1791.01,160.89582312788608,2735.05,2753.0,2935.0,2940.02,116.35423284092417,883.25,856.5,1279.0,1280.0,122.10932601566516,458.58,426.5,845.05,849.5700000000013,127.39726684666356,323.54,311.5,431.2499999999998,512.0,61.65069667084064,16267.30549,15756.3045,19449.58505,23790.83981000001,2121.250782302807,0.0,0.0,0.0,0.0,0.0,0.37605,0.35,0.6009999999999999,0.65,0.1017823535786042,0.7125,1.0,1.0,1.0,0.3646488036453705
D_W3_R2,W3,R2,100,5.5525529999431456,6.639518756855978,14.751249998880667,15.283802232515882,4.8286246640645345,0.1306260039564222,0.09990003309212625,0.3041400428628549,0.3530820680316538,0.0774009710779983,6017.58,5946.5,7083.55,7377.590000000003,512.3570469896945,5057.871400000877,4976.876600005198,6686.2571199802915,7377.672364023168,942.8381028018825,1218.88,1219.5,1357.45,1401.17,96.29333102556998,294.91,298.0,298.0,299.0,12.803198819045184,3.646961198652895,3.498506481025961,4.78100188795496,4.995917781037012,0.5490690642332622,679.31,643.5,1055.1,1061.01,146.04736868564254,0.004769880000000001,0.0048235,0.00536625,0.00554801,0.00045501789591179814,3041.29,3065.5,3231.05,3237.03,145.25689622183177,1340.2,1328.5,1719.4499999999998,1792.0,178.18265908892482,2746.38,2768.5,2934.0,2939.03,140.57871673905692,903.52,870.0,1278.05,1280.0,145.81313246755246,294.91,298.0,298.0,299.0,12.803198819045184,436.68,446.5,512.0,512.0,73.07227654863368,21020.1053,20919.171,24948.7052,26950.909860000018,2346.0419421899796,0.0,0.0,0.0,0.0,0.0,0.8229999999999997,0.85,0.8915,0.95,0.08716077099245967,0.7875,1.0,1.0,1.0,0.36120458191999727
D_W3_R3,W3,R3,100,5.87581624975428,3.8032624979678076,15.470364997599972,16.317065374241796,5.413796335108896,0.1183569960994646,0.10084995301440358,0.22807503701187665,0.32484102412126986,0.05923189016398788,6064.83,5937.5,7086.3,7350.250000000002,513.7630009060598,4394.894145000144,4211.379899963504,6176.967539990437,6959.795175001492,945.9094290285806,2301.39,2346.5,3746.45,3905.15,905.6115601625236,613.56,627.5,968.8499999999999,1119.03,232.51319618464672,2.2182921862021545,1.7278030909659943,4.90468814384716,8.282795840140757,1.3733253469724354,394.18,453.0,731.0,732.0,235.47205269415733,0.0025696599999999997,0.002613,0.00341195,0.00367903,0.0005071043722943039,3386.1,3390.5,3778.15,4055.02,282.5310071478881,1316.66,1277.0,1791.05,1792.0,211.47379128393192,2772.54,2771.0,2935.0,2941.01,108.14004068798938,925.44,875.5,1279.05,1280.0,151.66379396546827,613.56,627.5,968.8499999999999,1119.03,232.51319618464672,391.22,374.5,512.0,512.0,86.86628574999624,17789.06671,17453.191,22221.3814,24399.149340000004,2544.877839683415,0.0,0.0,0.0,0.0,0.0,0.6286499999999999,0.6225,0.95,0.95,0.21344185976513605,0.9275,1.0,1.0,1.0,0.19778460506318482
D_W3_R4,W3,R4,100,6.376282000201172,7.058081249851966,15.282005006883992,15.845420236073556,5.079455836664662,0.13501699722837657,0.11764999362640083,0.2488299738615751,0.28982993622776126,0.055398117543988136,6073.63,5969.0,7141.25,7320.29,483.8861571692251,4773.485006002593,4591.437099996256,6746.894090046408,8761.87557101891,1185.7646702796233,3057.15,3008.0,4151.3,4218.210000000001,510.6652205701892,790.87,753.0,1150.85,1176.02,153.4689971948732,1.3513832986262917,1.3466133069738282,1.5039236545621364,1.716002647691304,0.1047386604138721,218.2,208.5,292.1,319.33000000000015,36.4579209500487,0.00270257,0.00264,0.0036723999999999997,0.00373602,0.00048613185978703356,3544.12,3495.5,4065.1,4108.05,255.07407865167326,1297.95,1237.5,1791.05,1792.0,199.1975589709874,2753.25,2759.0,2933.05,2937.02,121.67443240056639,915.61,869.5,1279.05,1280.0,146.06347216193376,790.87,753.0,1150.85,1176.02,153.4689971948732,382.34,377.0,512.0,512.0,76.08918714245802,22861.68983,22022.0695,29618.055,32146.182600000004,3221.514185784387,0.0,0.0,0.0,0.0,0.0,0.8336999999999999,0.85,0.95,0.95,0.07940598214240535,0.96,1.0,1.0,1.0,0.15700318468107582
D_W4_R0,W4,R0,100,0.9882518742233515,0.9758625055837911,1.3159449910745025,1.5991288724762858,0.18127978722277455,0.02794700034428388,0.01659998088143766,0.05064003344159572,0.1452770229661861,0.06036258447322846,3647.71,3587.0,4507.95,4869.220000000003,471.35715322884414,3941.31006099924,3754.264199989848,5200.990455012651,8866.161170011632,1083.8530397860102,4145.01,4069.5,5067.599999999999,5410.050000000003,490.21104628516883,987.4,938.5,1352.15,1357.0,142.01366131467776,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00242435,0.0023880000000000004,0.00295805,0.003912049999999999,0.0003440575060945481,3751.98,3704.0,4286.05,4295.0,247.5984240660671,1206.8,1166.5,1585.3,1792.0,169.49808258502514,2764.58,2768.0,2935.15,2938.0,120.79571018873145,919.41,871.5,1280.0,1280.0,139.54705980421085,987.4,938.5,1352.15,1357.0,142.01366131467776,287.39,279.5,349.59999999999997,512.0,50.6469930005721,17168.14739,16545.501,23045.09575,24666.967520000002,2657.5052831502735,0.0,0.0,0.0,0.0,0.0,0.9884999999999999,1.0,1.0,1.0,0.05331744555021368,0.585,0.75,1.0,1.0,0.4318854014666391
D_W4_R1,W4,R1,100,0.9474584997951752,0.9692687563074287,1.1799243795394432,1.235049389797496,0.14260866633646763,0.028301002457737923,0.015400000847876072,0.029569989419542232,0.0747850327752578,0.09743564495057858,3749.36,3615.5,4795.599999999999,5159.250000000001,556.3624631479015,4364.909002002096,4270.803849998629,5470.641294977395,6446.062614987026,662.3450677677647,2094.84,1853.5,3242.65,3616.1600000000017,606.2059009940434,518.23,431.5,845.05,848.5700000000013,178.07205592119163,2.1155318934819998,2.200462939799759,2.490220034116736,2.6236015976741114,0.31393783836789574,511.48,536.0,539.0,539.0,61.690271518287226,0.00219623,0.002074,0.00300985,0.00340501,0.0004175839761054057,3278.73,3187.0,3778.0,3782.6400000000012,282.7225443787602,1270.5,1192.0,1694.1,1791.01,211.8288224014853,2760.5,2762.5,2933.0,2939.02,130.20833306666665,934.9,867.0,1280.0,1280.0,173.87532889976083,518.23,431.5,845.05,848.5700000000013,178.07205592119163,335.6,320.5,512.0,512.0,60.894334711859685,17295.38076,17008.194499999998,22384.75015,22946.551130000007,2308.407936860039,0.0,0.0,0.0,0.0,0.0,0.41275000000000006,0.35,0.7214999999999999,0.9505000000000002,0.1605511989989486,0.7225,1.0,1.0,1.0,0.3638251640554842
D_W4_R2,W4,R2,100,0.9359012503409758,0.9301437567046378,1.148609358642716,1.2426161106850493,0.14049777321727602,0.02128899854142219,0.01659998088143766,0.05246499204076826,0.05571401619818062,0.010586255146741406,3644.34,3568.0,4573.8,4695.080000000001,484.58712776960965,4996.6135520034,4753.9156999846455,6391.821509989677,7639.237375039433,1651.1199901924856,1229.9,1249.5,1370.8,1443.19,105.10418640568032,294.71,298.0,298.0,298.0,9.42156568729423,3.659781836387732,3.516363615037929,4.899926288393319,5.271871340441468,0.6448614191678287,681.67,633.0,1058.0,1061.0,171.1428675113281,0.0047392400000000005,0.0047055,0.0055217,0.0055450099999999995,0.00044505981890078554,3023.33,3047.5,3232.2,3237.03,154.51744594057982,1336.51,1316.0,1769.55,1791.01,193.71517725774612,2728.62,2750.0,2934.2,2939.03,152.80240704910378,906.32,861.0,1279.05,1280.0,168.71306292045082,294.71,298.0,298.0,298.0,9.42156568729423,430.19,429.0,512.0,512.0,73.44286146386182,20678.79753,20447.389000000003,24343.08245,25960.400530000057,2571.871716133829,0.0,0.0,0.0,0.0,0.0,0.8377999999999998,0.85,0.92,0.95,0.08785590475318093,0.795,1.0,1.0,1.0,0.37479994663820326
D_W4_R3,W4,R3,100,0.9852785016119014,0.9810874798859004,1.2021556223771768,1.5818500198656702,0.17222663113324682,0.02413500042166561,0.016950012650340796,0.05673996638506651,0.08200898068025735,0.016989010436371563,3638.46,3561.0,4589.35,5198.300000000002,486.0735215993564,4455.0179329980165,4394.89469997352,6036.906539977644,8047.115371014229,1028.5091683959654,2435.11,2394.5,3923.3999999999996,4339.730000000006,892.4661774543615,630.79,630.0,974.05,1072.0400000000016,216.57545082488,1.9748081368793193,1.6762993977358762,4.00373053867503,5.993979030144183,1.1147418591556932,347.2,312.5,729.0,732.0,219.74112041217958,0.0024906900000000003,0.002474,0.00319805,0.0035003000000000005,0.0004997581153918363,3373.84,3384.5,3801.55,3953.480000000002,281.5782917769053,1268.55,1211.5,1790.05,1792.0,202.36977911733757,2743.05,2748.0,2929.05,2935.04,121.66300793585533,896.57,857.0,1280.0,1280.0,142.21928526047373,630.79,630.0,974.05,1072.0400000000016,216.57545082488,371.98,355.5,512.0,512.0,84.91430739280631,18062.89909,17591.34,23158.69805,24875.978470000005,2512.1610329791483,0.0,0.0,0.0,0.0,0.0,0.6413,0.65,0.95,0.95,0.19067986259697167,0.9325,1.0,1.0,1.0,0.189917745353087
D_W4_R4,W4,R4,100,0.9667203749268083,0.9664124991104472,1.1646006074442994,1.377190505590991,0.16667039973596673,0.019629000453278422,0.01610000617802143,0.034915030119009316,0.048174016410484945,0.007454674610568371,3696.71,3589.5,4641.15,4959.870000000001,465.3911751419444,4441.628957999637,4281.344400020316,5964.984550015652,8844.958779028979,1131.0251804467825,3089.97,2956.5,4119.95,4333.070000000001,482.30387630621425,798.54,757.0,1159.4,1174.0,145.375817796496,1.3443133722758847,1.3364980466009886,1.4571571754018704,1.5509398023731769,0.07997394660900001,213.46,205.0,256.1,268.04,23.672524157765686,0.0026870400000000003,0.0025765,0.0037194,0.003734,0.0005124794614421148,3567.59,3498.5,4073.3,4102.02,239.0048993221687,1295.92,1229.0,1791.0,1792.0,198.96686558319203,2769.05,2765.0,2934.0,2937.03,108.34134713949241,918.22,872.0,1279.0,1280.0,140.53288440788512,798.54,757.0,1159.4,1174.0,145.375817796496,377.7,361.5,512.0,512.0,83.08784507977084,22096.978850000003,21778.4925,28242.2755,31153.686220000007,3434.554170428338,0.0,0.0,0.0,0.0,0.0,0.8416499999999997,0.85,0.95,0.95,0.07120763652867577,0.955,1.0,1.0,1.0,0.15157506391224124
